company_name,timely_response,count
SUN AMERICAN MORTGAGE,true,2
"SUN FINANCE COMPANY, LLC",true,7
"SUN FINANCE COMPANY, LLC",false,1
SUN LOAN COMPANY INC.,true,260
SUN LOAN COMPANY INC.,false,10
"SUN WEST MORTGAGE COMPANY, INC.",false,9
"SUN WEST MORTGAGE COMPANY, INC.",true,299
SUNCOAST CREDIT UNION,true,217
SUNCOAST CREDIT UNION,false,1
"SUNRISE CREDIT SERVICES, INC",false,3
"SUNRISE CREDIT SERVICES, INC",true,1594
SUNSTREET MORTGAGE LLC,true,2
"SUNTRUST BANKS, INC.",false,6
"SUNTRUST BANKS, INC.",true,9637
SUPERIOR DEBT RECOVERY LLC,true,5
SVB FINANCIAL GROUP,false,1
SVB FINANCIAL GROUP,true,15
SVI Group Inc.,false,3
"SW Linear Investment Group, LLC",false,5
"SW Linear Investment Group, LLC",true,2
SYNCHRONY FINANCIAL,false,17
SYNCHRONY FINANCIAL,true,42401
"SYNERGY ONE LENDING, INC.",false,1
"SYNERGY ONE LENDING, INC.",true,20
"Sa-Vit Enterprises, Inc.",true,153
"Saale & Bailey, LLC",false,1
"Saban Consulting Group, Inc.",true,1
"Sabatina & Associates, P.C.",false,1
Saddleback Acceptance Corporation,true,4
Safe Financial Group LLC,true,1
"Sagal, Filbert, Quasney & Betten, P. A.",true,2
"Sago Financial, Inc.",true,2
Saint Services LLC,true,6
"Saints Recovery Group, Inc.",false,3
"Saints Recovery Group, Inc.",true,3
"Salander Enterprises, LLC",true,4
Salary Finance Inc,true,1
Salmon Law Firm PLLC,false,2
"Salter Enterprises, Inc.",true,1
Sammamish Mortgage Company,true,1
Samsa Technologies Inc,false,1
Samuel Whitaker & Associates LLC,true,2
Samuel Whitaker & Associates LLC,false,5
"SandP Solutions, Inc.",true,20
"SandP Solutions, Inc.",false,1
Sands Recovery Group,false,2
Santander Consumer USA Holdings Inc.,true,12448
Santander Consumer USA Holdings Inc.,false,7
Santo Domingo Motors Inc.,false,2
"Sapphire Marketing Group, Inc.",true,3
"Sarasota CCM, Inc.",true,1
"Sarasota CCM, Inc.",false,2
Sarma,false,12
Sarma,true,153
"Savvy Money, Inc.",true,2
"Sawaya, Rose, McClure & Wilhite, P.C.",true,4
"Sawko & Burroughs, P.C.",true,1
"Schachter Portnoy, L.L.C.",false,3
"Schachter Portnoy, L.L.C.",true,39
"Scheer, Green & Burke L.P.A.",true,33
"Scheer, Green & Burke L.P.A.",false,26
Scherr & McClure,true,21
Scherr & McClure,false,1
"Schiller & Adam, P.A.",true,1
"Schiller & Knapp, LLP",true,7
Schneiderman & Sherman P.C.,true,4
Schreiber Law LLC,true,27
"Schrier & Tolin, LLC",true,3
"Schrier & Tolin, LLC",false,2
"Schrier, Tolin and Wagman, LLC",true,15
Schukei Chevrolet Volkswagen,false,8
Scoreably,true,1
"Scott & Goldman, Inc.",true,1
Scott Fetzer Financial Group Inc.,false,21
Scott Fetzer Financial Group Inc.,true,135
Scott Kroner PLC,true,3
"Scott Lowery Law Office, P.C.",false,2
"Scott Lowery Law Office, P.C.",true,31
"Scott and Goldman, Inc.",false,2
Scott-Roberts and Associates LLC,true,1
Scott’s Jewelry & Pawn Inc.,true,2
"Scout Mortgage, Inc.",true,1
"Scratch Financial, Inc.",true,15
"Scratch Financial, Inc.",false,3
"Scratch Services, Inc.",false,10
"Scratch Services, Inc.",true,22
Screening Reports Inc.,false,93
Screening Reports Inc.,true,2
Searay Portfolio Management,false,3
Searay Portfolio Management,true,18
"Search ROI, LLC",true,3
"Seashine Financial, LLC",true,2
Seaside Trustee Inc.,true,3
Seasons Collection Service,true,1
"Seattle Service Bureau, Inc",true,162
"Seattle Service Bureau, Inc",false,38
Seben Hospitality Investments LLC,true,6
Seben Hospitality Investments LLC,false,1
Sebrite Financial Corporation,false,1
Sebrite Financial Corporation,true,2
"Second Alliance, Inc.",true,16
"Second Chance Collections, LLC",true,4
"Second Round Limited Partnership, Austin, TX Branch",true,322
"Second Round Limited Partnership, Austin, TX Branch",false,22
"Secure Capital Management, Inc.",false,6
"Secure Capital Management, Inc.",true,10
"Secure Financial Services, Inc. D/B/A Secure Mortgage Company",true,1
Secure Lending Incorporated,true,5
Secure One Capital Corporation,true,11
Secure One Capital Corporation,false,7
Secure One Financial Inc.,true,1
Secured Marketing Concepts Corporation,true,1
"Secured Resolutions, LLC",false,2
"Secured Resolutions, LLC",true,13
Securitas Financial Inc,false,2
Securitas Financial Inc,true,1
"Security Auto Loans, Inc.",true,3
"Security Auto Loans, Inc.",false,7
Security Capital Funding Corp.,true,3
Security Credit Corporation,true,2
"Security Credit Services, LLC",true,975
"Security Credit Services, LLC",false,10
Security Mortgage Corporation,true,1
Security National Automotive Acceptance,true,111
Security National Financial Corp,true,51
Security National Financial Corp,false,1
SecurityNational Mortgage Company,true,51
SecurityNational Mortgage Company,false,3
"Seed Consulting, LLC",true,4
"Seed Consulting, LLC",false,2
"Segan, Mason & Mason, P.C.",true,1
"Segan, Mason & Mason, P.C.",false,1
"Seidberg Law Offices, P.C.",true,13
"Select Financial Services, Inc.",false,32
"Select Management Resources, LLC",false,11
"Select Management Resources, LLC",true,251
"Select One Mortgage, Inc.",true,1
Select Resource Group,true,3
Select Resource Group,false,8
Selene Finance LP,true,1679
Selene Finance LP,false,16
Selene Holdings LLC,false,9
Selene Holdings LLC,true,914
Self Financial Inc.,false,138
Self Financial Inc.,true,1345
Self Lender Inc,false,26
Self Lender Inc,true,47
"Selip & Stylianou, LLP",false,1
"Selip & Stylianou, LLP",true,207
Senex Services Corp.,true,173
Senex Services Corp.,false,50
"Sensible Auto Lending, LLC",false,10
"Sensible Auto Lending, LLC",true,48
Sentrix Financial Services,false,8
Sentry Abstract Co.,true,1
"Sentry Credit, Inc.",true,174
"Sentry Credit, Inc.",false,19
"Sentry Recovery and Collections, Inc.",true,139
"Sentry Recovery and Collections, Inc.",false,4
"Sequium Asset Solutions, LLC",false,35
"Sequium Asset Solutions, LLC",true,1789
Sequoia Financial Services,true,270
Sequoia Financial Services,false,11
Servatus Corporation,true,103
"Service Bureau, Inc.",true,17
"Service Bureau, Inc.",false,2
"Service Finance Holdings, LLC",false,1
"Service Finance Holdings, LLC",true,169
"Service Investment Company, Inc.",true,2
"Servion, Inc.",false,2
"Servion, Inc.",true,6
"Servis One, Inc., Titusville, PA Branch",true,1221
"Servis One, Inc., Titusville, PA Branch",false,34
"Sessoms & Rogers, P.A.",false,1
"Sessoms & Rogers, P.A.",true,63
"Seterus, Inc.",false,14
"Seterus, Inc.",true,4475
Seth L. Goldner PC,false,2
Settle It Inc.,true,2
Sezzle Inc.,false,84
Sezzle Inc.,true,25
"Shapiro, DiCaro & Barak, LLC",true,21
"Shapiro, DiCaro & Barak, LLC",false,5
"Sharinn & Lipshie, P.C.",false,1
"Sharinn & Lipshie, P.C.",true,8
"Sharpe Mortgage Lending Services of Georgia, Inc.",true,1
Shea Mortgage Inc.,false,5
Shea Mortgage Inc.,true,2
"Shechtman Halperin Savage, LLP",true,6
"Shellpoint Partners, LLC",false,75
"Shellpoint Partners, LLC",true,8454
"Shenandoah Legal Group, P.C.",false,2
Sher & Shabsin PC,true,4
"Sherloq Group, Inc",true,84
"Sherloq Group, Inc",false,2
"Shermeta Law Group, PLLC",true,87
Shop Your Own Corp,true,1
Shore View Financial Partners Inc.,false,2
Sibbett Auto Sales LLC,true,1
Sierra Credit Corp,true,12
Sierra Credit Corp,false,6
Sierra Holdings LLC,false,24
Sierra Holdings LLC,true,88
Siggi LLC,true,208
Siggi LLC,false,2
"Sign on the Line, Inc.",true,3
Signature Bank (NY),true,48
Signature Finance Company,true,1
Signature Home Lending Inc,true,1
Signature Mortgage Inc of Indiana,true,1
"Signature Performance Tiburon, LLC",true,5
Sigue Corp.,false,3
Sigue Corp.,true,26
"Silver Cloud Financial, Inc",false,1
"Silverman Theologou, LLP",true,15
"Silvermine Ventures, LLC",false,1
Simon PLC Attorneys & Counselors,true,3
"Simon's Agency, Inc.",false,14
"Simon's Agency, Inc.",true,385
"Simple Cash Loans, Inc.,",false,2
"Simple Cash Loans, Inc.,",true,7
Simple Loans,true,1
Simple Solutions Credit & Debt Consulting Inc.,false,2
"SimpliFast Lending, LLC",true,2
"Simpson Law Firm, P.A.",true,15
"Simpson, Uchitel & Wilson, LLP",true,1
"Sindeo, Inc.",true,2
"Sindeo, Inc.",false,1
SinglePoint GI,true,221
SinglePoint GI,false,2
Sir Finance Corp,false,1
Sir Finance Corp,true,4
Siwell Inc,false,6
Siwell Inc,true,70
"Skagit Bonded Collectors, LLC",true,45
Sklar Law LLC,true,8
Sklar Law LLC,false,5
"Skopos Financial, LLC",true,126
"Skopos Financial, LLC",false,13
"Skrill USA, Inc.",false,22
"Skrill USA, Inc.",true,102
"Sky Blue Financial Services, Inc.",true,3
"Sky Bridge Financial, LLC",true,2
"Sky Group USA, LLC",true,1
"Sky Group USA, LLC",false,6
Skyline Financial Corp.,true,12
Skyline Financial Corp.,false,6
"Slovin & Associates Co., LPA",false,3
"Slovin & Associates Co., LPA",true,24
"Small & Small, Attorneys PLLC",true,1
Smart Auto Leasing,false,6
Smart Money Alliance,true,6
SmartCredit LLC,true,1
Smith & Smith Investors LTD,false,2
Smith & Smith Investors LTD,true,13
Smith Debnam Narron Drake Saintsing & Myers LLP,false,3
Smith Debnam Narron Drake Saintsing & Myers LLP,true,67
"Smith Law Firm, P.C.",true,7
"Smith, Cohen & Rosenberg LLC",true,22
"Smith, Cohen & Rosenberg LLC",false,7
"Smith, Rouchon & Associates, Inc.",true,155
"Smith, Slusky, Pohren & Rogers, LLP",true,1
"Smith, Slusky, Pohren & Rogers, LLP",false,1
"Smoky Management, LLC",false,3
"Smoky Management, LLC",true,1
"Snap Mortgage, LLC",true,1
"Snap Recovery, Inc.",true,2
Snellings Law LLC,false,1
Snow and Sauerteig LLP,true,38
"SoFi Mortgage, LLC",true,20
SoLo Funds Inc.,true,10
"Social Finance, Inc.",true,989
"Social Finance, Inc.",false,3
"Soja Management Services, LLC",true,2
"Sokaogon Finance, Inc.",true,27
"Sokaogon Finance, Inc.",false,2
Sol Acceptance,true,2
"Solace Financial, LLC",false,5
"Solace Financial, LLC",true,1
Solar Mosaic LLC,false,5
Solar Mosaic LLC,true,100
"Solidifi US, Inc.",true,13
Solidus Group LLC.,true,171
Solidus Group LLC.,false,60
"Solomon and Solomon, P.C.",true,194
"Solomon and Solomon, P.C.",false,4
"Solutions To Portfolios, LLC",true,46
"Solutions To Portfolios, LLC",false,4
Sombrero Capital LLC,true,1
Sommars & Associates,true,1
Sonali Exchange Co. Inc,false,2
Sonali Exchange Co. Inc,true,1
"Sonnek & Goldblatt, Ltd.",true,2
"Sonnenschein Financial Services, Inc.",true,22
"Sortis Financial, Inc.",false,15
"Sortis Financial, Inc.",true,207
Sound Collection Services,false,8
Sound Collection Services,true,19
Source Receivables Management LLC,false,3
Source Receivables Management LLC,true,1039
South Carolina State Housing Finance and Development Authority,true,10
South Carolina Student Loan Corp,true,60
South Coast Doc Prep,true,2
South East Collection Specialist,false,8
"South Fork Funding, inc.",true,2
South Gate Financial LLC,true,1
South Mississippi Collection Services Inc.,true,38
South Mississippi Collection Services Inc.,false,2
"South River Mortgage, LLC",true,8
South West Recovery Inc (CA),true,1
"South West Recovery, Inc.",false,5
"SouthLaw, P.C.",true,1
Southeast Finance Inc.,false,8
Southeast Finance Inc.,true,1
Southeastern Mortgage Corporation,false,1
Southern Auto Finance Co,true,178
"Southern Credit Adjusters, Inc.",true,33
"Southern Credit Recovery, Inc.",false,14
"Southern Credit Recovery, Inc.",true,112
Southern Fidelity Mortgage,true,1
Southern Fidelity Mortgage Group of Huntsville,true,1
"Southern Financial Systems, Inc.",false,2
"Southern Financial Systems, Inc.",true,36
"Southern Freedom Financial Services, LLC",false,1
"Southern Freedom Financial Services, LLC",true,1
"Southern Loans, Inc.",true,3
Southern Management Systems Inc.,true,419
Southern Mortgage Corp.,true,1
"Southern Oregon Credit Service, Inc.",true,74
"Southern Service Systems, Inc.",true,15
"Southern Service Systems, Inc.",false,2
Southern Star Automotive Inc.,true,1
"Southern Star Capital, L.L.C.",true,1
Southern Tier Credit Center Inc,false,1
Southwest Acceptance Finance Co,true,2
Southwest Acceptance Finance Co,false,2
Southwest Business Corporation,false,4
Southwest Business Corporation,true,127
"Southwest Collection Services, LLC",true,19
"Southwest Credit Systems, L.P.",true,3551
"Southwest Credit Systems, L.P.",false,305
"Southwest Finance, L.L.C.",true,2
Southwest Mediation Service,false,1
Southwest Mediation Service,true,15
"Southwest Recovery Services, Inc.",false,9
"Southwest Recovery Services, Inc.",true,408
Southwest Stage Funding,false,2
Southwest Stage Funding,true,55
"Southwestern Investors Group, LLC",true,4
"Southwestern Investors Group, LLC",false,7
"Sovereign Lending Group, Incorporated",true,32
"Sovereign Lending Group, Incorporated",false,3
Spec Hoffman Auto Sales Inc.,true,1
"Special Financing Company, LLC",true,42
Specialized Loan Servicing Holdings LLC,false,81
Specialized Loan Servicing Holdings LLC,true,7850
"Specialized Management Services, Inc.",true,9
"Specialized Management Services, Inc.",false,5
"Specialized collection systems, inc.",true,44
"Specified Credit Association, Inc.",true,21
"Specified Credit Association, Inc.",false,5
Speedee Cash Management,false,2
Speedee Cash Management,true,7
"SpeedyCash, Inc.",true,4
"Spero Solutions, Inc.",true,2
"Spero Solutions, Inc.",false,5
"Spina & Lavelle, P.C.",true,2
Spiriter LLC,false,1
"Splash Financial, Inc.",true,8
"Sportsman's Credit, LLC",false,2
"Sportsman's Credit, LLC",true,1
"Sprechman & Associates, P.A.",false,2
"Sprechman & Associates, P.A.",true,22
Spring Equity LLC,false,4
Spring Equity LLC,true,15
"Spring Oaks Capital, LLC",true,715
"Spring Oaks Capital, LLC",false,1
Springboard CDFI,true,1
Springer Collections Inc.,false,7
Springer Collections Inc.,true,16
"Springfield Recovery, Inc.",false,1
"Springfield Recovery, Inc.",true,2
"Sprout Holdings, LLC",false,10
"Sprunger Law Office, LLC",true,2
Square Inc,true,3233
Square Inc,false,32
"Square One Financial, LLC",false,3
"Square One Financial, LLC",true,2
"St John Rossin & Burr, PLLC",true,1
"St John Rossin & Burr, PLLC",false,5
St.John Cobb Inc,true,12
St.John Cobb Inc,false,1
"Stallings Financial Group, Inc.",true,111
Standard Mortgage Group LLC,true,1
"Stanislaus Credit Control Service, Inc.",true,114
"Stanislaus Credit Control Service, Inc.",false,11
"StanleyAFE, LLC",true,2
"Star Loans of Texas, Inc.",true,8
"Starkes Law Firm, L.L.C.",true,1
Starmark Financial LLC,true,7
Start Connecting dba USA Student Debt Relief,true,4
"State Cap Auto Finance, Inc",true,4
"State Collection Service, Inc.",true,583
"State Collection Service, Inc.",false,2
State Finance Company,false,5
State Finance Company,true,10
State Home Mortgage,false,62
State Home Mortgage,true,34
Statebridge Company,true,602
Statebridge Company,false,98
"States Recovery Systems, Inc.",false,1
"States Recovery Systems, Inc.",true,111
States Resources Corp.,true,1
"States Title Holding, Inc.",true,1
Statewide Credit Services Corp.,false,4
Statewide Credit Services Corp.,true,43
"Statewide Mortgage, LLC",true,3
"Staunton Financial, Inc.",true,1
"Stearns Ventures, LLC",true,356
"Stearns Ventures, LLC",false,16
"Steel River Systems, LLC",true,13
"Stein Law, P.C.",true,5
"Stein, Wiener & Roth, LLP",true,5
"Stein, Wiener & Roth, LLP",false,2
Stellantis Financial Services US Corp.,true,111
"Stellar Recovery, Inc.",false,18
"Stellar Recovery, Inc.",true,1207
"Stenger & Stenger, P.C",true,173
"Stenger & Stenger, P.C",false,1
"Stephen Einstein & Associates, P.C.",true,46
"Stephen Einstein & Associates, P.C.",false,7
"Stephen L. Bruce, P.C.",true,22
"Stephen L. Bruce, P.C.",false,2
"Stephens and Michaels Associates, Inc.",false,6
"Stephens and Michaels Associates, Inc.",true,72
"Steps Home Loans, LLC",true,1
Sterling  Hill Financial,true,2
"Sterling & Associates, LLC",true,2
"Sterling & Associates, LLC",false,25
Sterling Asset Resolution LLC,false,3
"Sterling Atlantic Law Group, PC",false,1
"Sterling Atlantic Law Group, PC",true,2
Sterling Credit Corp.,true,18
Sterling Credit Corp.,false,2
Sterling Home Loans Inc,true,4
Sterling Infosystems Inc.,true,327
Sterling Infosystems Inc.,false,10
Sterling Mortgage Services,true,1
Stern & Stern. P.C.,true,13
"Stern Recovery Services, Inc.",true,99
"Stern Recovery Services, Inc.",false,11
"Stevens Business Service, Inc.",true,73
Stewart Information Services,false,1
Stewart Information Services,true,30
Stewart Title of Sacramento\Placer,true,2
"Stewart, Zlimen & Jungers, Attorneys, Ltd.",true,14
"Stewart, Zlimen & Jungers, Attorneys, Ltd.",false,1
"Stillman Law Office, LLC, Farmington Hills, MI Branch",true,104
"Stillman Law Office, LLC, Farmington Hills, MI Branch",false,2
Stilt Inc,true,16
Stilt Inc,false,6
"Stokes & Wolf, P.C.",true,6
"Stone Creek Financial, Inc",true,2
Stone Higgs & Drexler,true,15
Stonebridge Lending Inc.,true,3
"Storehouse Mortgage, LLC",true,1
"Strada Education Network, Inc.",false,4
"Straley & Otto, P.A.",false,1
"Straley & Otto, P.A.",true,1
Stratedge Inc,true,1
"Strategic Alliances, Inc.",true,374
"Strategic Alliances, Inc.",false,55
"Strategic Automotive Servicing, LLC",true,17
Strategic Dealer Services,false,1
Strategic Dealer Services,true,1
"Strategic Financial Solutions, LLC",false,7
"Strategic Financial Solutions, LLC",true,1
"Strategic Funding, Inc.",true,1
Stratus Financial LLC,true,1
Strauss Factor Laing & Lyons,true,8
"Streamline Financial Group, Inc.",true,1
Streamline Recovery Inc,false,15
Streamline Recovery Inc,true,22
"Stride Funding, Inc.",true,4
"Strive Lending, Inc.",true,2
"Stuart-Lippman and Associates, Inc",false,13
"Stuart-Lippman and Associates, Inc",true,115
"Student Account Management Services, LLC",true,1
Student Advisor Center LLC,false,2
Student Aid Experts,false,5
Student Aid Experts,true,1
Student Aid Foundation,true,3
Student Apex,true,3
Student Assist Plus LLC,true,21
Student Assist Plus LLC,false,1
"Student Connections, LLC",true,1
Student Debt Center LLC,true,4
Student Debt Center LLC,false,2
Student Debt Consolidating,false,1
Student Debt Consolidating,true,1
Student Debt Consolidation LLC,true,2
"Student Debt USA, LLC",true,1
"Student Debt USA, LLC",false,4
"Student Funding Corporation of America, Inc.",true,1
"Student Loan Care, LLC",true,15
"Student Loan Care, LLC",false,12
"Student Loan Control, LLC",true,2
Student Loan Debt Agency,true,1
Student Loan Debt Agency,false,14
Student Loan Direct,true,17
Student Loan Discharge Options LLC,false,1
Student Loan Finance Corporation,true,65
Student Loan Finance Corporation,false,2
Student Loan Financial Assistance,true,14
Student Loan Financial Assistance,false,28
"Student Loan Freedom, LLC",true,1
"Student Loan Freedom, LLC",false,1
"Student Loan Processing Direct, INC",false,31
"Student Loan Processing Direct, INC",true,1
"Student Loan Solutions, LLC",true,6
"Student Loans Consolidated, Inc",false,1
"Student Loans Consolidated, Inc",true,2
Student Relief LLC,true,1
Student Services,true,24
Student Services,false,13
"Student Zoom, LLC",false,9
"Student Zoom, LLC",true,2
Students Come First,false,3
Students Come First,true,8
Students First Limited Liability Co.,true,5
"Styner Enterprises, Inc., Menifee, CA Branch",true,1
Suburban Credit Corporation,true,156
Suburban Credit Corporation,false,2
Suburban Mortgage Company of New Mexico,true,6
Suburban Mortgage Company of New Mexico,false,1
"Success Mortgage, LLC",false,3
"Success Mortgage, LLC",true,1
Suffolk Consulting Group Inc,true,2
Sullivan & Terranova,true,2
Sullivan & Terranova,false,3
"Sullivan Asset Management, LLC",true,7
"Sullivan Asset Management, LLC",false,7
Sulphur Bank Rancheria Enterprises,false,1
Sulphur Bank Rancheria Enterprises,true,4
"Sum Investments, Inc.",true,4
"Summerfield Mortgage, LLC",true,1
"Summit Account & Computer Service, Inc.",true,3
"Summit AmeriFirst Holdings, Inc.",true,22
"Summit Collection Services, Inc.",true,9
"Summit Collection Services, Inc.",false,1
Summit Consumer Group,false,7
Summit Financial Corp.,false,32
Summit Financial Corp.,true,44
Summit Horizon Financial Services,true,3
Summit Horizon Financial Services,false,10
Summit Mortgage Corporation,true,2
"Summit Mortgage Group, LLC",true,1
SunTx Capital Partners,false,27
SunTx Capital Partners,true,2
"Suna Capital III, LLC",true,1
"Sunbit, Inc.",true,66
Sunlan Corporation,true,7
Sunlight Financial LLC,true,64
"SunnyHill Financial, Inc.",true,3
"Sunset Management, Inc",true,94
Sunset Marketing Group LLC. DBA Acceptance Financial,true,1
"Sunset Solutions Group, LLC",false,22
Sunshine State Credit,true,5
"Superior Adjustment, Inc.",true,13
"Superior Adjustment, Inc.",false,1
"Superior Holdings, LLC",true,5
"Superior Home Loans, Inc.",true,1
Superior Settlement Services LLC,true,1
"Support Collectors, Inc.",true,68
"Support Collectors, Inc.",false,4
Supreme Lending,true,120
Supreme Lending,false,6
Supreme Solutions,true,4
Sure Recovery Service LLC,true,2
Surepay Lending Group LLC,true,1
"Surf Consultants, Inc.",true,6
"Susan J. Szwed, P.A.",true,4
"Suttell, Hammer & White, P.S",false,22
"Suttell, Hammer & White, P.S",true,134
Swan Financial Corporation,false,2
Swan Financial Corporation,true,3
"Swartz & Brough, Inc",true,1
Swe Homes LP,false,4
Swe Homes LP,true,15
"Sykes,Bourdon,Ahern & Levy, P.C.",true,3
"Sykes,Bourdon,Ahern & Levy, P.C.",false,4
Sylvania Acceptance Corporation,true,3
"Syncapay, Inc",false,11
"Syncapay, Inc",true,19
Synergetic Communication Inc,true,281
Synergetic Communication Inc,false,2
"Synergy One Lending, Inc.",true,4
"Synerprise Consulting Services, Inc.",true,353
"Synerprise Consulting Services, Inc.",false,8
Synovus Bank,true,2038
Synovus Bank,false,4
"Synter Resource Group, LLC.",true,38
"Synter Resource Group, LLC.",false,1
"Systematic National Collection, Inc.",true,41
"Systematic National Collection, Inc.",false,10
"Szuba & Associates, PLLC",true,2
"T & I Enterprises, LLC",true,2
"T & O Recoveries, LLC",true,1
"T.J. FINANCIAL, INC.",true,1
T.S. Holdings,true,1246
T.S. Holdings,false,1
T2 Financial LLC,true,4
TAG Financial Services Inc.,false,2
"TAG Intermediate Holding Company, LLC",true,8
TAMMAC HOLDINGS CORP,true,22
TASO Group LLC,true,1
TAYLOR MORRISON HOME FUNDING,true,34
TCAR Inc,false,2
TCAR Inc,true,2
TCF & ASSOCIATES,false,4
TCF FINANCIAL CORPORATION,true,128
TCF FINANCIAL CORPORATION,false,2
TCF NATIONAL BANK,false,59
TCF NATIONAL BANK,true,2434
TCN Inc,true,3
TD BANK US HOLDING COMPANY,false,9
TD BANK US HOLDING COMPANY,true,20636
"TDF Financial Services, Inc.",false,9
TDS Financial LLC,false,17
TEAM USA MORTGAGE L.L.C.,true,5
TENET HEALTHCARE CORPORATION,false,143
TENET HEALTHCARE CORPORATION,true,1102
"TEXAS CAPITAL BANCSHARES, INC.",true,50
TEXAS HIGHER EDUCATION COORDINATING BOARD,false,13
TEXAS HIGHER EDUCATION COORDINATING BOARD,true,61
TFC Credit Corporation,false,4
TFC Credit Corporation of California,true,48
TFC Credit Corporation of California,false,8
"TFC Group, LLC",false,3
"TFC Group, LLC",true,9
TFLC Trust,false,1
TFS FINANCIAL CORPORATION,true,278
TGA,true,1
TH Professional & Medical Collections LTD,true,28
"THE GENESIS GROUP, INC.",true,1
THE GUERRINI LAW FIRM,true,2
"THE J.D. STUART LAW GROUP, LLC",true,4
"THE JUDGE LAW FIRM, A LAW CORPORATION",true,2
"THE MONEY HOUSE, INC.",false,3
"THE MONEY HOUSE, INC.",true,11
THE MORTGAGE EXPERTS LLC,true,1
THE STUDENT LOAN HELP CENTER,false,1
"THE VALLE LAW FIRM, P.A.",false,3
THIRD FINANCIAL SERVICES CORP,false,4
THIRD FINANCIAL SERVICES CORP,true,3
"THRIVE MORTGAGE, LLC",false,1
"THRIVE MORTGAGE, LLC",true,13
"TIAA, FSB",false,38
"TIAA, FSB",true,1467
TICE ASSOCIATES INC,true,19
"TIDEWATER FINANCE COMPANY, INC.",false,8
"TIDEWATER FINANCE COMPANY, INC.",true,296
TIDEWATER MORTGAGE SERVICES,true,1
TITLE FINANCIAL CORPORATION,true,1
"TJC Mortgage, Inc.",true,7
"TJC Mortgage, Inc.",false,1
TJR Asset Recovery LLC,false,1
"TK Credit Recovery, Inc",true,2
"TLP Mortgage Advisors, LLC",true,3
TMAGNUSONE Inc,false,6
TMAGNUSONE Inc,true,2
TMX Finance LLC,true,833
TMX Finance LLC,false,57
"TNT Financial, Inc.",true,4
"TNT Financial, Inc.",false,1
TOLEDO FINANCE CORPORATION,false,4
TOLEDO FINANCE CORPORATION,true,27
TOLL BROTHERS INC,true,37
TOP FLITE FINANCIAL INC,false,4
TOP FLITE FINANCIAL INC,true,12
TOPA EQUITIES,true,7
TOTAL MORTGAGE SERVICES LLC,true,27
TOWER MORTGAGE CORPORATION,true,1
TOWN & COUNTRY ACCEPTANCE CORPORATION,false,1
TOWN & COUNTRY ACCEPTANCE CORPORATION,true,5
TOWNE MORTGAGE COMPANY,false,2
TOWNE MORTGAGE COMPANY,true,60
"TOWNE MORTGAGE, LLC",true,5
"TOWNE MORTGAGE, LLC",false,1
TOWNEBANK,true,15
TOYOTA MOTOR CREDIT CORPORATION,false,1
TOYOTA MOTOR CREDIT CORPORATION,true,3954
"TPI ASSET MANAGEMENT, LLC",false,1
TRACO INVESTMENT CORP,true,6
"TRANSCARD, LLC",true,9
"TRANSUNION INTERMEDIATE HOLDINGS, INC.",false,324
"TRANSUNION INTERMEDIATE HOLDINGS, INC.",true,526461
TRANSWORLD SYSTEMS INC,true,8629
TRANSWORLD SYSTEMS INC,false,4
"TRIAD FINANCIAL SERVICES, INC.",true,69
"TRIAD FINANCIAL SERVICES, INC.",false,3
"TRICO FINANCIAL SERVICES, LLC",false,3
"TRIDENT MORTGAGE COMPANY, LP",true,10
"TRIDENT MORTGAGE COMPANY, LP",false,6
TRINITY CREDIT SERVICES,true,2
TRINITY HOPE ASSOCIATES,true,23
TRINITY HOPE ASSOCIATES,false,6
TRN Financial LLC,true,2
"TRUEBILL, INC",true,6
"TRUEBILL, INC",false,2
"TRUHOME SOLUTIONS, LLC",false,3
"TRUHOME SOLUTIONS, LLC",true,35
TRUIST FINANCIAL CORPORATION,true,8430
TRUIST FINANCIAL CORPORATION,false,238
TRUSTMARK CORPORATION,true,226
TRUSTMARK CORPORATION,false,2
"TSALTA FINANCIAL COMPANY, LLC",true,2
TSC Accounts Receivable Solutions,false,4
TSC Accounts Receivable Solutions,true,84
"TSG Collections, LLC",true,2
"TSG Collections, LLC",false,2
Tactical Mortgage LLC,true,1
Tal Lewis Incorporated,false,1
Tal Lewis Incorporated,true,1
"Talbot, Adams, & Moore, Inc.",true,58
"Talbot, Adams, & Moore, Inc.",false,5
Tally Technologies,true,29
Tan Oak Financial,true,4
"Tango Delta Financial, Inc.",true,2
TapTap Send Inc.,true,3
TapTap Send Inc.,false,1
Tate and Kirlin Assoc,false,37
Tate and Kirlin Assoc,true,172
"Taurus Law Group, P.C.",true,4
"Taurus Law Group, P.C.",false,2
"Tavelli Co., Inc. dba Tavco Credit Services",true,3
"TaxServ, LLC",true,14
"TaxServ, LLC",false,1
"Taylor Arbitration,LLC",true,4
"Taylor Law, PLLC",true,7
"Taylor Law, PLLC",false,2
"Taylor Pigue Marchetti & Blair, PLLC",false,1
"Tayne Law Group, P. C.",true,1
Team Recovery Inc.,false,3
Team Recovery Inc.,true,36
"Tebo Financial Services, Inc.",true,26
"Tebo Financial Services, Inc.",false,1
Tecco Systems,false,7
Tecco Systems,true,1
TekCollect Inc.,true,427
TekCollect Inc.,false,5
Telerecovery Corporation,false,138
Telerecovery Corporation,true,21
Telsa Motors Inc,true,181
